customer_id,sex_at_birth,occupation,employment_type,education,completed_years_of_education,marital_status,relationship_in_household,race,country,type_of_client,quantity,total_spending,total_invoice
279768592,M,Farming-fishing,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,1245,1741.09,46
279830323,M,Tech-support,Local-gov,Bachelors,13,Never-married,Own-child,White,America,NULL,156,442.49,23
279933243,M,Exec-managerial,Private,Doctorate,16,Married-civ-spouse,Husband,White,America,NULL,145,613.10,23
280483245,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,39,82.19,11
280532134,M,Sales,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,473,1032.28,46
283193742,F,Other-service,Local-gov,7th-8th,4,Widowed,Not-in-family,White,America,NULL,918,3342.55,61
285119469,M,Handlers-cleaners,Private,11th,7,Never-married,Own-child,White,America,NULL,136,420.90,24
285252071,M,Transport-moving,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,145,262.51,43
285670333,F,Adm-clerical,Private,Some-college,10,Never-married,Own-child,White,America,NULL,1245,1328.50,25
286062019,M,Handlers-cleaners,Private,7th-8th,4,Married-civ-spouse,Husband,White,America,NULL,34,73.10,8
286874107,M,Protective-serv,Private,Assoc-acdm,12,Never-married,Own-child,White,America,NULL,495,1135.06,40
287068202,F,Machine-op-inspct,Private,HS-grad,9,Divorced,Not-in-family,White,America,Wholesaler,182,1570.00,126
287914263,M,Adm-clerical,Private,Bachelors,13,Never-married,Not-in-family,White,America,NULL,25,42.76,4
288238336,F,Adm-clerical,Self-emp-not-inc,11th,7,Never-married,Own-child,White,America,NULL,206,614.64,63
289196797,F,Prof-specialty,Private,Bachelors,13,Never-married,Not-in-family,Asian-Pac-Islander,America,NULL,33,38.03,21
289422099,F,Other-service,Private,Some-college,10,Divorced,Unmarried,White,America,NULL,47,22.29,14
290501207,M,Sales,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,62,164.10,18
291490703,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,141,255.84,44
296364845,M,Exec-managerial,Self-emp-not-inc,Masters,14,Married-civ-spouse,Husband,White,America,NULL,11,36.15,5
296741958,M,Other-service,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,192,468.79,39
297470130,F,Adm-clerical,Private,Bachelors,13,Never-married,Not-in-family,Black,America,NULL,4209,5196.00,6
299191709,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Rest_world,NULL,309,630.72,33
299873033,M,Exec-managerial,Self-emp-inc,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,22,192.00,6
302035801,M,Exec-managerial,Self-emp-inc,Masters,14,Married-civ-spouse,Husband,White,America,Personal,4,91.85,4
303945714,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,Wholesaler,111,414.77,26
303972491,F,Adm-clerical,Private,Some-college,10,Divorced,Unmarried,White,America,Wholesaler,72,166.46,26
305475678,F,Other-service,Private,Assoc-voc,11,Never-married,Not-in-family,White,America,Wholesaler,145,407.90,19
306628974,M,Craft-repair,Private,Some-college,10,Divorced,Not-in-family,White,America,NULL,12,43.99,6
306884770,F,Other-service,Private,HS-grad,9,Separated,Unmarried,Black,America,NULL,18,55.50,3
307924913,M,Adm-clerical,Private,HS-grad,9,Never-married,Other-relative,White,America,NULL,458,1353.73,42
308094814,F,Handlers-cleaners,Private,HS-grad,9,Never-married,Own-child,White,America,NULL,286,982.02,35
308785090,M,Handlers-cleaners,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,227,382.92,100
309189922,M,Farming-fishing,Local-gov,12th,8,Married-civ-spouse,Husband,White,America,NULL,510,1755.24,62
310052326,M,Craft-repair,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,87,170.78,18
310404049,F,?,?,Prof-school,15,Married-civ-spouse,Wife,White,Rest_world,NULL,24,64.78,6
313699749,M,Transport-moving,Self-emp-not-inc,HS-grad,9,Divorced,Not-in-family,White,America,NULL,21,39.26,9
315407934,M,Craft-repair,Private,10th,6,Married-civ-spouse,Husband,White,America,Personal,43,53.96,24
317906423,M,Craft-repair,Private,9th,5,Married-civ-spouse,Husband,White,America,NULL,28,51.09,20
318420038,F,Adm-clerical,Private,Some-college,10,Never-married,Own-child,White,America,NULL,126,402.88,24
319324276,F,Adm-clerical,Federal-gov,Some-college,10,Married-civ-spouse,Wife,White,America,Wholesaler,63,158.63,14
319594037,M,Transport-moving,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,21,164.05,9
322541367,F,Adm-clerical,Private,HS-grad,9,Never-married,Unmarried,Black,Rest_world,NULL,13,26.85,9
323849292,F,Tech-support,Local-gov,Bachelors,13,Divorced,Not-in-family,White,Rest_world,Wholesaler,166,456.15,12
326318735,F,Machine-op-inspct,Private,HS-grad,9,Divorced,Other-relative,White,America,NULL,769,1450.17,73
327096012,M,Craft-repair,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,151,116.45,8
328533982,M,Other-service,Local-gov,HS-grad,9,Never-married,Own-child,Black,America,NULL,455,1153.63,22
330177317,M,Farming-fishing,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,259,544.20,33
330534251,M,Farming-fishing,Local-gov,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,69,191.40,16
330734873,M,Exec-managerial,Private,Bachelors,13,Never-married,Not-in-family,White,America,NULL,77,160.80,29
332669171,M,Transport-moving,Local-gov,10th,6,Married-civ-spouse,Husband,White,America,NULL,114,414.98,21
333433579,F,Craft-repair,Private,7th-8th,4,Separated,Not-in-family,White,America,NULL,66,244.80,10
333639587,F,Handlers-cleaners,Private,HS-grad,9,Widowed,Other-relative,White,America,Wholesaler,-3792,10327.16,32
333805190,F,Sales,Private,HS-grad,9,Divorced,Not-in-family,White,America,Wholesaler,13,180.75,3
335248654,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,44,179.20,15
338732052,F,Sales,Private,HS-grad,9,Never-married,Own-child,White,America,NULL,218,593.39,76
339921175,M,Exec-managerial,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Other-relative,White,America,NULL,16242,10242.78,202
340507340,F,Other-service,Private,Some-college,10,Never-married,Own-child,White,America,Wholesaler,389,738.95,21
340526015,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,38,134.00,14
340680401,F,Other-service,State-gov,Some-college,10,Never-married,Own-child,White,America,Wholesaler,434,1412.85,127
342661532,M,?,?,Bachelors,13,Never-married,Not-in-family,White,America,Wholesaler,88,299.17,8
343561186,M,Craft-repair,Private,Assoc-voc,11,Never-married,Not-in-family,White,America,NULL,172,662.64,34
344645149,M,Machine-op-inspct,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,233,470.92,23
346662385,F,Machine-op-inspct,Private,7th-8th,4,Divorced,Unmarried,White,America,NULL,50,203.95,15
346917871,F,Adm-clerical,Private,Bachelors,13,Never-married,Not-in-family,White,America,NULL,23,104.73,7
347276498,M,Sales,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,89,128.94,9
347385850,M,Other-service,Private,9th,5,Divorced,Not-in-family,White,America,Wholesaler,54258,145130.85,44
347914990,F,Other-service,Private,Some-college,10,Widowed,Not-in-family,White,America,NULL,14,32.00,6
348612065,M,Craft-repair,Private,Assoc-acdm,12,Divorced,Unmarried,White,America,NULL,69,299.65,22
349401311,F,Priv-house-serv,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,92,274.06,56
352592706,M,Machine-op-inspct,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,766,1405.70,55
352989895,M,Machine-op-inspct,Private,11th,7,Married-civ-spouse,Husband,White,America,Wholesaler,216,539.72,30
353306158,M,Craft-repair,Self-emp-not-inc,Some-college,10,Never-married,Own-child,White,America,NULL,6,67.20,4
353708646,F,Adm-clerical,Self-emp-not-inc,Some-college,10,Widowed,Not-in-family,White,America,NULL,8,18.37,2
353763701,M,?,?,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,23,64.85,7
353780750,M,Exec-managerial,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,472,1067.56,15
355827044,M,Adm-clerical,Private,HS-grad,9,Widowed,Unmarried,White,America,NULL,26,-55.91,14
358420028,M,?,?,Some-college,10,Never-married,Own-child,White,America,NULL,239,721.11,44
359504316,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,368,1499.27,131
360724305,M,Exec-managerial,Self-emp-not-inc,1st-4th,2,Never-married,Not-in-family,Amer-Indian-Eskimo,America,NULL,394,1277.11,39
361469417,M,Handlers-cleaners,Private,11th,7,Never-married,Own-child,White,America,Wholesaler,556,1110.83,33
362129173,F,Sales,Private,Some-college,10,Married-spouse-absent,Own-child,Black,America,NULL,588,1772.40,85
364280939,M,Exec-managerial,Private,Masters,14,Divorced,Not-in-family,White,America,NULL,899,2371.54,66
364813433,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,Personal,6,15.30,1
364927167,F,Exec-managerial,Private,Assoc-acdm,12,Divorced,Not-in-family,White,America,NULL,45,251.25,17
365172390,M,Craft-repair,Private,Assoc-voc,11,Married-civ-spouse,Husband,White,America,NULL,171,165.93,21
365338349,F,?,?,Bachelors,13,Widowed,Not-in-family,White,America,NULL,120,335.81,26
365815128,F,Sales,Private,HS-grad,9,Divorced,Unmarried,White,America,NULL,185,806.96,29
367164924,F,Sales,Private,HS-grad,9,Divorced,Not-in-family,White,Rest_world,NULL,55,133.82,16
368492432,M,Exec-managerial,Private,Masters,14,Married-civ-spouse,Husband,White,America,NULL,221,415.19,127
368548692,M,Sales,Private,Bachelors,13,Never-married,Not-in-family,White,America,Wholesaler,160,282.34,5
370353948,F,Transport-moving,Local-gov,HS-grad,9,Married-spouse-absent,Other-relative,White,America,Wholesaler,117,333.99,31
370500580,F,Sales,Private,HS-grad,9,Separated,Unmarried,White,America,NULL,357,482.47,17
370859235,F,Machine-op-inspct,Private,HS-grad,9,Widowed,Not-in-family,White,America,Personal,906,2974.45,98
371131102,F,Prof-specialty,Private,HS-grad,9,Never-married,Own-child,White,America,NULL,163,476.05,24
372223412,M,Craft-repair,Private,Some-college,10,Never-married,Not-in-family,White,America,NULL,28,147.00,6
372614698,M,Craft-repair,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,55,136.89,19
375604135,F,?,?,Assoc-voc,11,Married-civ-spouse,Wife,White,America,Wholesaler,159,455.96,29
377365196,M,Farming-fishing,Local-gov,Some-college,10,Married-civ-spouse,Husband,White,America,Wholesaler,105,296.13,10
377833274,M,Transport-moving,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,300,523.00,1
379889790,F,Other-service,Private,Some-college,10,Never-married,Own-child,White,America,NULL,22,110.80,8
380817400,F,Machine-op-inspct,Private,HS-grad,9,Divorced,Unmarried,White,America,Wholesaler,151,235.76,55
381738670,F,Other-service,Private,Assoc-voc,11,Married-civ-spouse,Wife,Black,America,NULL,120,73.93,8
382747583,F,Sales,Private,HS-grad,9,Never-married,Own-child,White,America,NULL,29,52.30,12
387914405,F,Exec-managerial,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Wife,White,America,Wholesaler,355,1336.46,21
388456553,M,Handlers-cleaners,Private,Assoc-acdm,12,Married-civ-spouse,Husband,White,America,NULL,1629,6428.86,33
388737722,F,Tech-support,Private,Assoc-voc,11,Divorced,Unmarried,White,America,Wholesaler,341,493.95,54
388921704,M,Sales,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,185,772.86,12
389870977,M,Handlers-cleaners,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,21,87.90,8
390010871,M,Exec-managerial,Self-emp-inc,Some-college,10,Married-civ-spouse,Husband,White,America,Personal,57,127.59,10
391451389,F,Prof-specialty,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Wife,White,America,NULL,170,384.46,20
391825818,M,Prof-specialty,Private,Prof-school,15,Married-civ-spouse,Husband,White,America,NULL,24,184.03,14
391967396,M,?,?,Bachelors,13,Married-spouse-absent,Not-in-family,White,America,NULL,43,135.75,8
392646091,M,Transport-moving,Private,10th,6,Married-civ-spouse,Husband,White,America,NULL,181,386.65,41
394559773,M,Exec-managerial,Private,Bachelors,13,Never-married,Not-in-family,White,America,NULL,1020,1857.80,40
394577038,F,Exec-managerial,State-gov,Assoc-acdm,12,Widowed,Not-in-family,White,America,NULL,145,355.21,58
398011315,M,?,?,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,12,30.60,2
398476971,M,Transport-moving,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,89,207.38,34
398535263,M,Transport-moving,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,65,148.66,28
399330051,F,Prof-specialty,Private,Masters,14,Divorced,Own-child,White,America,Wholesaler,1110,5327.37,98
401173042,M,Protective-serv,Private,11th,7,Divorced,Not-in-family,White,America,NULL,923,2229.08,33
403717491,F,Other-service,Private,11th,7,Divorced,Not-in-family,White,America,NULL,58,179.73,21
410818103,M,Adm-clerical,Private,Some-college,10,Never-married,Not-in-family,White,America,Wholesaler,189,394.89,17
411272110,M,Farming-fishing,Private,HS-grad,9,Never-married,Own-child,White,America,NULL,26,92.35,10
413093153,F,Prof-specialty,Local-gov,Masters,14,Never-married,Not-in-family,White,America,Wholesaler,1141,2734.49,43
413380301,M,Transport-moving,Private,HS-grad,9,Married-spouse-absent,Not-in-family,Other,America,NULL,368,1087.90,67
415537269,F,Exec-managerial,Self-emp-not-inc,Assoc-voc,11,Divorced,Not-in-family,White,America,Personal,12,102.00,1
416857800,M,?,?,HS-grad,9,Married-civ-spouse,Husband,White,America,Personal,44,102.35,18
417277585,M,Machine-op-inspct,Private,HS-grad,9,Never-married,Not-in-family,White,Rest_world,Wholesaler,329,566.59,57
417380334,M,Craft-repair,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,43,119.59,20
419177688,F,Other-service,Private,HS-grad,9,Widowed,Unmarried,White,America,NULL,301,356.20,26
421851186,F,?,?,7th-8th,4,Widowed,Not-in-family,White,America,NULL,373,1069.45,29
423078610,M,Handlers-cleaners,Private,7th-8th,4,Married-civ-spouse,Husband,White,America,NULL,532,1547.84,55
423699676,F,Prof-specialty,Local-gov,Assoc-acdm,12,Never-married,Own-child,White,America,Personal,41,37.54,11
424734038,F,Sales,Private,HS-grad,9,Divorced,Own-child,White,America,NULL,10,26.28,3
425276660,M,?,?,9th,5,Married-civ-spouse,Husband,White,America,NULL,71,316.19,24
425462052,M,Prof-specialty,Private,Prof-school,15,Divorced,Not-in-family,White,America,Wholesaler,97,289.39,18
425716465,M,Exec-managerial,Private,Some-college,10,Divorced,Not-in-family,White,America,NULL,336,712.73,27
426706119,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,167,349.51,72
428225571,M,Sales,Private,Bachelors,13,Never-married,Not-in-family,White,America,NULL,27,83.45,6
428699914,M,Handlers-cleaners,Private,11th,7,Never-married,Own-child,White,America,NULL,346,664.42,24
428855908,M,Handlers-cleaners,Private,11th,7,Married-civ-spouse,Husband,Asian-Pac-Islander,Rest_world,Wholesaler,2080,2409.70,29
429353751,M,Sales,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,1083,2049.25,89
430927747,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,129,125.01,6
432305373,M,Craft-repair,Private,11th,7,Married-civ-spouse,Husband,White,America,Wholesaler,1484,2527.19,121
434438446,F,Adm-clerical,Private,HS-grad,9,Divorced,Not-in-family,Asian-Pac-Islander,Rest_world,NULL,940,2577.71,105
434535445,M,Exec-managerial,Private,Bachelors,13,Never-married,Not-in-family,Asian-Pac-Islander,Rest_world,NULL,167,783.32,18
435503942,M,Sales,Private,Some-college,10,Never-married,Own-child,White,America,NULL,67,185.41,23
436044964,M,Transport-moving,Private,10th,6,Separated,Unmarried,Black,America,Personal,352,618.28,32
438029365,M,Handlers-cleaners,Private,Bachelors,13,Never-married,Not-in-family,Black,Rest_world,Personal,77,274.85,19
440071142,F,?,?,Some-college,10,Never-married,Unmarried,White,America,NULL,-56,-227.44,2
440204420,M,Sales,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,343,867.04,79
441519528,M,Farming-fishing,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Husband,White,America,NULL,501,694.55,41
441612528,M,Exec-managerial,Federal-gov,Masters,14,Married-civ-spouse,Husband,White,America,Wholesaler,1990,3289.48,137
442672287,M,Protective-serv,Local-gov,Some-college,10,Married-civ-spouse,Husband,White,America,Wholesaler,736,1093.65,183
443449304,F,Other-service,Private,HS-grad,9,Widowed,Not-in-family,White,America,NULL,300,1190.70,14
443571647,M,Other-service,Private,11th,7,Married-civ-spouse,Husband,White,America,NULL,181,457.53,20
449081921,M,Exec-managerial,Private,Assoc-acdm,12,Married-civ-spouse,Husband,White,America,NULL,556,2013.14,32
450047852,F,Tech-support,Self-emp-not-inc,Masters,14,Separated,Not-in-family,White,America,NULL,98,412.90,29
450401637,M,?,?,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,273,556.46,61
452243272,M,Handlers-cleaners,Private,Some-college,10,Separated,Not-in-family,White,America,NULL,200,558.82,58
453063330,M,Machine-op-inspct,Private,HS-grad,9,Separated,Unmarried,White,America,NULL,325,625.41,14
454062499,M,Craft-repair,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,275,704.57,17
454618401,F,Other-service,Private,Masters,14,Never-married,Not-in-family,White,America,Wholesaler,126,320.76,34
454903690,F,Prof-specialty,Federal-gov,Bachelors,13,Never-married,Not-in-family,White,America,Wholesaler,1098,2032.78,19
455531458,M,Adm-clerical,Local-gov,Some-college,10,Never-married,Not-in-family,White,America,Wholesaler,46,135.69,14
457411105,F,Other-service,Private,Some-college,10,Never-married,Own-child,White,America,Wholesaler,366,1175.25,45
458790985,M,Prof-specialty,Private,Masters,14,Married-civ-spouse,Husband,White,America,Wholesaler,397,816.02,55
464257357,M,Adm-clerical,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,525,777.52,26
465632170,F,Exec-managerial,Federal-gov,Bachelors,13,Married-spouse-absent,Not-in-family,White,America,NULL,25,46.85,3
469754014,M,Adm-clerical,Federal-gov,Assoc-acdm,12,Never-married,Not-in-family,White,Rest_world,Wholesaler,563,1492.14,51
470156997,M,Craft-repair,Private,Assoc-acdm,12,Divorced,Own-child,White,America,NULL,58,50.51,31
